Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday
2009-06-15,Mildura,8.2,14.3,7.6,3.0,4.4,ESE,37.0,SE,SE,19.0,20.0,93.0,63.0,1010.2,1013.6,7.0,7.0,9.4,13.9,Yes
2012-04-20,Newcastle,14.5,27.7,6.2,,,,,SW,SE,4.0,4.0,82.0,77.0,,,5.0,5.0,18.4,24.8,Yes
2012-06-28,Mildura,-2.1,16.6,0.0,1.4,4.5,NNW,31.0,,NW,0.0,20.0,91.0,38.0,1021.2,1015.9,7.0,7.0,2.6,16.0,No
2009-10-05,Melbourne,11.1,17.2,0.0,3.2,3.1,SSW,43.0,W,SW,20.0,22.0,59.0,52.0,1022.2,1021.9,7.0,7.0,13.6,17.0,No
2013-12-14,Portland,11.4,17.0,1.0,3.0,9.9,WSW,41.0,SW,WSW,13.0,15.0,63.0,64.0,1021.8,1021.4,8.0,7.0,13.6,16.4,No
2013-03-12,PearceRAAF,11.1,26.8,0.0,,11.5,SSE,44.0,SSE,SE,26.0,20.0,45.0,20.0,1021.4,1018.0,0.0,0.0,17.5,26.3,No
2009-01-12,PearceRAAF,13.3,28.8,0.0,,11.3,SSW,59.0,SSW,SW,11.0,31.0,64.0,49.0,1007.3,1008.6,0.0,5.0,22.1,27.2,No
2008-08-07,Brisbane,7.0,21.2,0.0,5.0,10.3,W,30.0,SW,W,9.0,19.0,49.0,29.0,1021.6,1017.4,0.0,0.0,15.5,20.5,No
2011-02-19,Penrith,21.3,37.9,0.0,,,WNW,43.0,NNE,NNE,9.0,24.0,84.0,38.0,,,,,25.0,36.7,No
2009-08-22,Newcastle,14.2,20.5,0.0,,,,,,SE,0.0,6.0,70.0,57.0,,,8.0,1.0,16.3,18.5,No
2010-11-03,Penrith,9.9,25.6,0.2,,,SE,39.0,NNE,SE,6.0,7.0,78.0,37.0,,,,,16.7,25.2,No
2010-01-31,PearceRAAF,16.1,31.9,0.0,,12.5,ESE,48.0,ESE,SE,28.0,22.0,42.0,17.0,1016.9,1012.5,,,20.8,30.4,No
2010-06-18,Sydney,9.8,18.0,0.6,3.0,9.6,,,W,W,15.0,9.0,58.0,39.0,1017.1,1015.5,,,12.1,17.8,No
2012-02-18,Penrith,17.9,29.1,10.6,,,E,26.0,S,ESE,6.0,9.0,79.0,58.0,,,,,21.8,27.0,Yes
2015-11-25,Nhil,12.4,36.0,0.0,,,NW,83.0,NNE,NW,19.0,57.0,33.0,9.0,1004.9,997.2,,,20.0,34.0,No
2013-11-28,Nhil,15.1,20.6,0.0,,,WSW,50.0,SW,SW,24.0,19.0,79.0,80.0,1008.0,1010.4,,,15.6,15.3,No
2010-07-14,Portland,7.3,13.0,9.6,2.4,4.0,WSW,63.0,NW,SW,28.0,33.0,91.0,83.0,1001.9,1003.5,8.0,8.0,8.2,9.7,Yes
2009-12-05,Mildura,12.0,27.1,0.0,8.6,13.3,SSW,35.0,S,SSW,19.0,17.0,56.0,27.0,1020.0,1017.4,4.0,1.0,16.1,24.8,No
2014-09-21,Sydney,10.9,20.9,1.0,3.6,8.0,ESE,30.0,WNW,ESE,15.0,15.0,71.0,49.0,1030.5,1027.3,6.0,2.0,15.4,18.3,No
2011-06-20,Mildura,4.8,20.5,0.0,2.0,6.8,NW,48.0,N,NW,11.0,28.0,77.0,39.0,1014.2,1008.5,1.0,6.0,9.5,19.9,No
2009-01-01,Mildura,13.8,27.4,0.0,9.6,12.6,SSW,56.0,SW,WSW,17.0,31.0,51.0,24.0,1009.8,1008.5,6.0,1.0,19.2,26.0,No
2011-08-31,Brisbane,12.5,24.2,12.8,2.8,10.9,E,20.0,SW,ENE,7.0,9.0,80.0,52.0,1022.7,1019.4,1.0,1.0,16.1,22.3,Yes
2009-10-07,Penrith,8.8,20.8,0.0,,,SW,54.0,S,SW,9.0,28.0,54.0,31.0,,,,,14.6,18.8,No
2011-08-12,Ballarat,1.6,14.0,0.0,,,SSE,35.0,ESE,WNW,17.0,7.0,82.0,56.0,1020.9,1019.5,2.0,,6.5,13.3,No
2009-01-31,Portland,,25.2,0.0,8.6,9.7,SE,50.0,SE,ESE,20.0,28.0,77.0,77.0,1015.7,1017.2,3.0,,21.2,20.8,No
2009-09-22,Penrith,13.2,30.9,0.2,,,NW,76.0,NW,NNW,9.0,26.0,59.0,33.0,,,,,22.1,30.3,No
2010-02-01,Portland,12.3,19.9,0.0,8.0,13.1,E,48.0,ESE,SE,24.0,30.0,53.0,50.0,1020.0,1017.7,2.0,0.0,15.7,18.6,No
2013-01-13,Mildura,19.0,24.6,0.0,8.0,0.6,S,46.0,S,S,13.0,24.0,45.0,54.0,1012.7,1015.5,7.0,8.0,21.4,19.8,No
2013-07-04,Sydney,8.5,23.4,0.0,2.6,9.8,NW,43.0,NNW,NNW,17.0,22.0,57.0,38.0,1016.3,1011.5,0.0,1.0,14.7,22.6,No
2015-11-06,Brisbane,19.8,29.3,19.0,7.8,5.5,NNW,26.0,NE,ENE,2.0,13.0,67.0,69.0,1013.3,1008.7,7.0,3.0,25.0,26.7,Yes
2013-08-16,Brisbane,10.2,21.8,0.0,8.2,10.4,ENE,22.0,SSW,ENE,6.0,13.0,46.0,52.0,1024.0,1019.4,1.0,1.0,16.4,20.9,No
2010-08-02,PearceRAAF,8.6,23.4,0.0,,9.8,NE,35.0,N,NNW,13.0,11.0,46.0,28.0,1031.0,1027.4,0.0,0.0,16.5,22.7,No
2015-04-09,PearceRAAF,18.2,25.8,7.6,,0.0,NE,59.0,ESE,NE,2.0,13.0,94.0,88.0,1015.4,1012.4,7.0,7.0,19.2,21.7,Yes
2013-12-01,Brisbane,16.0,25.6,14.0,3.6,12.8,SE,39.0,SSE,ESE,7.0,17.0,50.0,48.0,1022.0,1019.2,4.0,2.0,24.0,23.6,Yes
2013-06-19,Newcastle,9.4,16.2,3.0,,,,,W,SW,9.0,28.0,85.0,72.0,,,7.0,7.0,11.0,15.2,Yes
2017-04-21,Brisbane,15.8,,0.4,6.0,4.8,,,SSW,ESE,4.0,7.0,68.0,61.0,1025.6,1023.0,5.0,6.0,22.4,22.9,No
2016-10-08,Mildura,11.5,22.2,0.0,6.4,10.2,SSE,30.0,SSE,SSE,19.0,11.0,71.0,23.0,1021.6,1019.3,1.0,,13.2,20.5,No
2012-01-28,Ballarat,17.1,31.8,0.0,,,ESE,39.0,N,ENE,22.0,6.0,60.0,37.0,1012.5,1008.9,3.0,,23.9,30.5,No
2016-10-12,Sydney,10.7,23.6,0.0,6.6,9.3,WSW,39.0,W,E,26.0,24.0,45.0,32.0,1016.5,1012.5,1.0,5.0,14.3,20.7,No
2010-01-21,Ballarat,12.5,31.0,0.0,,,WNW,41.0,NNW,W,2.0,26.0,68.0,27.0,1010.7,1008.6,2.0,,17.5,29.4,No
2011-03-03,Melbourne,13.6,20.1,0.0,4.6,7.8,WSW,48.0,W,SW,22.0,28.0,62.0,59.0,1013.4,1013.4,7.0,6.0,16.2,18.5,No
2012-03-26,Penrith,14.6,26.1,1.0,,,NE,20.0,SE,NE,4.0,6.0,96.0,50.0,,,,,17.3,25.0,No
2010-04-16,Brisbane,17.3,24.6,0.0,5.0,0.7,SE,26.0,NE,ESE,4.0,13.0,78.0,50.0,1023.3,1021.0,7.0,7.0,19.2,24.1,No
2015-04-10,Nhil,6.2,22.6,0.0,,,ESE,39.0,ESE,E,26.0,19.0,81.0,37.0,1025.9,1022.6,,,13.8,21.7,No
2011-05-06,Melbourne,11.4,15.5,0.0,1.8,2.0,E,24.0,ENE,S,13.0,13.0,64.0,50.0,1025.4,1022.8,7.0,7.0,12.2,14.7,No
2015-12-17,Mildura,19.8,41.3,0.0,11.6,13.2,N,28.0,NNE,NNE,15.0,17.0,17.0,10.0,1011.2,1009.0,0.0,2.0,30.5,38.9,No
2010-01-16,Newcastle,18.6,28.2,0.0,,,,,,NE,0.0,4.0,70.0,59.0,,,5.0,2.0,24.8,27.4,No
2011-03-01,Newcastle,22.5,38.2,0.4,,,,,NW,NW,9.0,9.0,52.0,25.0,,,2.0,5.0,29.5,37.8,No
2013-06-23,Brisbane,8.6,22.1,0.0,2.6,8.0,WSW,19.0,SW,S,6.0,4.0,73.0,45.0,1024.7,1021.2,3.0,5.0,14.2,20.4,No
2015-01-02,Nhil,19.4,42.0,0.0,,,NNW,50.0,NNE,NNW,20.0,28.0,25.0,8.0,1011.5,1008.3,,,27.5,41.2,No
2014-10-12,Penrith,11.0,33.6,0.0,,,E,33.0,,NE,0.0,15.0,56.0,16.0,,,,,18.1,32.5,No
2010-08-14,Newcastle,6.4,20.3,0.0,,,,,NW,N,6.0,7.0,74.0,43.0,,,0.0,0.0,12.0,19.5,No
2012-07-09,PearceRAAF,4.4,14.7,0.0,,4.6,ENE,48.0,E,NE,17.0,15.0,60.0,40.0,1021.8,1017.9,7.0,5.0,9.8,14.7,No
2011-02-18,Ballarat,16.0,25.6,0.2,,,,,ESE,NNE,22.0,19.0,87.0,61.0,1013.9,1010.3,8.0,,17.9,24.7,No
2009-06-19,PearceRAAF,14.0,16.1,19.4,,5.5,W,72.0,WNW,WSW,26.0,22.0,83.0,73.0,1005.5,1010.0,7.0,7.0,15.9,12.5,Yes
2016-02-09,Penrith,19.6,28.5,0.0,,,S,26.0,SSW,E,9.0,15.0,77.0,54.0,,,,,23.4,26.8,No
2009-04-24,Melbourne,15.1,18.2,0.0,7.4,0.0,N,76.0,N,N,35.0,31.0,68.0,81.0,1002.8,998.5,8.0,7.0,17.5,16.5,No
2010-12-15,Newcastle,19.4,28.3,0.0,,,,,,SE,0.0,6.0,71.0,61.0,,,5.0,2.0,24.0,28.2,No
2009-01-11,Penrith,14.3,30.9,0.0,,,ENE,37.0,NE,E,6.0,13.0,61.0,37.0,,,,,21.4,29.8,No
2012-11-01,Ballarat,8.6,11.3,3.6,,,WSW,57.0,SW,SW,30.0,30.0,98.0,94.0,1009.4,1013.8,8.0,8.0,9.2,9.1,Yes
2014-12-09,Nhil,11.3,32.1,0.0,,,,,E,SW,20.0,9.0,56.0,27.0,1014.6,1011.3,,,18.2,29.7,No
2011-12-15,PearceRAAF,19.7,27.2,0.0,,6.6,SE,48.0,E,SE,24.0,26.0,54.0,51.0,1011.0,1008.9,7.0,6.0,23.5,25.1,No
2015-09-16,Ballarat,2.7,12.4,0.0,,,W,28.0,SSW,,6.0,0.0,98.0,83.0,1019.6,1018.0,6.0,8.0,7.9,10.2,No
2012-08-09,Mildura,6.2,15.4,3.8,1.8,7.6,S,56.0,WSW,SSW,15.0,24.0,87.0,41.0,1025.2,1024.8,3.0,7.0,8.5,14.4,Yes
2009-08-07,Penrith,4.1,24.1,0.0,,,W,56.0,NNW,WNW,6.0,37.0,77.0,28.0,,,,,10.9,22.3,No
2010-03-21,Sydney,21.7,30.9,0.0,7.0,9.0,,,W,E,9.0,19.0,64.0,56.0,1017.9,1014.3,6.0,6.0,23.5,28.0,No
2008-09-15,Melbourne,12.5,16.8,0.0,8.4,4.9,WNW,102.0,N,NW,39.0,33.0,57.0,61.0,998.5,998.7,7.0,6.0,12.7,11.5,No
2014-06-18,Ballarat,7.2,9.3,1.2,,,E,20.0,SW,SE,7.0,11.0,78.0,73.0,1032.5,1029.8,8.0,8.0,8.3,8.9,Yes
2008-09-19,Sydney,14.6,25.8,0.0,4.2,10.4,,,,NE,0.0,20.0,67.0,47.0,1015.8,1011.0,1.0,0.0,19.4,24.0,No
2012-01-25,Melbourne,20.3,25.0,0.0,11.6,7.3,S,39.0,S,SSW,17.0,17.0,77.0,60.0,1015.2,1014.0,8.0,2.0,20.8,23.8,No
2016-07-30,Portland,9.2,14.1,1.6,1.8,,N,56.0,N,N,11.0,30.0,90.0,73.0,1017.6,1009.8,8.0,8.0,10.2,12.9,Yes
2015-01-27,Mildura,12.5,28.3,0.0,9.6,13.3,S,50.0,S,SSW,17.0,24.0,50.0,22.0,1015.8,1012.3,0.0,1.0,16.1,24.9,No
2011-10-21,Sydney,15.9,30.1,0.2,7.6,12.2,SSW,33.0,WNW,ENE,11.0,9.0,59.0,39.0,1023.8,1021.4,,,20.5,26.3,No
2017-02-19,Ballarat,4.0,14.6,0.0,,,SW,52.0,WNW,WSW,22.0,24.0,90.0,61.0,1009.3,1007.7,8.0,8.0,9.7,12.9,No
2015-12-04,Mildura,13.6,36.3,0.0,8.0,12.5,NNE,30.0,E,SSE,17.0,7.0,23.0,9.0,1020.8,1017.2,1.0,2.0,26.1,34.9,No
2015-11-11,Nhil,6.4,26.3,0.0,,,SE,26.0,SSE,SSE,17.0,13.0,59.0,17.0,1020.1,1016.8,,,12.4,23.4,No
2013-01-09,Sydney,21.1,25.0,0.0,18.4,6.1,SSE,50.0,S,SSE,24.0,28.0,64.0,44.0,999.3,1002.1,6.0,6.0,22.5,21.7,No
2015-02-02,Newcastle,18.0,25.2,10.6,,,,,NW,SE,9.0,28.0,78.0,64.0,,,6.0,6.0,21.6,24.5,Yes
2011-09-15,Mildura,3.1,26.5,0.0,5.6,9.8,NW,33.0,NNE,W,9.0,20.0,56.0,21.0,1024.9,1019.7,1.0,2.0,13.3,24.8,No
2017-03-05,Melbourne,17.6,25.4,0.2,7.2,6.9,S,35.0,,SSW,0.0,15.0,94.0,63.0,1015.3,1014.6,8.0,5.0,19.9,24.5,No
2009-11-01,Sydney,16.9,24.2,0.0,8.0,10.1,,,NNE,NE,19.0,26.0,62.0,58.0,1024.5,1019.9,1.0,1.0,21.7,23.4,No
2010-04-01,Melbourne,13.8,24.0,0.0,2.4,7.7,S,31.0,W,SSE,11.0,19.0,79.0,45.0,1020.8,1019.2,7.0,4.0,17.1,23.9,No
2013-07-01,Newcastle,10.6,17.5,20.2,,,,,,SE,0.0,9.0,97.0,80.0,,,8.0,6.0,12.6,17.0,Yes
2010-10-01,Sydney,9.7,18.4,0.0,4.0,0.7,,,W,E,9.0,19.0,69.0,61.0,,,7.0,7.0,12.7,17.7,No
2016-03-31,Ballarat,7.5,20.3,0.0,,,SSW,50.0,SW,WSW,9.0,9.0,98.0,58.0,1019.8,1017.8,8.0,6.0,12.2,18.6,No
2015-02-21,Brisbane,21.4,27.3,89.2,6.0,0.0,SSE,37.0,S,SSE,6.0,9.0,96.0,96.0,1007.3,1003.7,8.0,8.0,22.0,23.9,Yes
2009-07-22,Ballarat,5.2,12.1,0.0,,,NNW,59.0,NNE,W,19.0,20.0,90.0,98.0,1005.5,1003.6,8.0,8.0,6.6,7.6,No
2014-04-14,Ballarat,9.6,17.9,0.0,,,ESE,48.0,SE,SE,35.0,26.0,71.0,49.0,1022.7,1021.9,,,12.8,17.0,No
2015-07-02,Melbourne,,,,3.6,5.7,WSW,74.0,W,SSW,22.0,35.0,,,,,,,,,
2016-05-31,Nhil,6.7,14.9,0.0,,,NE,37.0,ENE,NE,19.0,15.0,79.0,54.0,1028.1,1025.7,,,7.7,14.2,No
2009-03-10,Penrith,17.5,26.1,1.0,,,E,35.0,S,E,7.0,19.0,89.0,56.0,,,,,20.6,24.4,No
2012-04-02,Sydney,17.6,26.7,0.6,3.8,10.6,W,20.0,W,ESE,9.0,15.0,75.0,64.0,1017.8,1014.7,,,21.7,24.0,No
2017-05-18,Ballarat,7.7,18.6,0.0,,,NE,37.0,ENE,ESE,15.0,17.0,62.0,49.0,1023.8,1021.6,8.0,,13.3,18.1,No
2014-03-23,Mildura,10.0,21.6,0.0,4.8,6.9,SSW,35.0,SSE,SSE,13.0,19.0,60.0,35.0,1019.1,1019.6,7.0,3.0,11.4,19.7,No
2014-01-14,Nhil,22.1,45.3,0.0,,,NW,74.0,N,NNW,13.0,20.0,21.0,9.0,1011.5,1009.2,,,31.8,42.8,No
2013-08-12,Nhil,9.2,14.1,1.0,,,WNW,76.0,W,W,33.0,35.0,70.0,41.0,1007.4,1008.4,,,9.7,13.8,No
2015-09-02,PearceRAAF,2.8,15.9,0.0,,7.1,ESE,33.0,ESE,SE,17.0,19.0,67.0,52.0,1028.0,1024.6,1.0,8.0,10.4,14.3,No
2016-12-07,Mildura,10.2,31.8,0.4,5.4,12.6,NNE,46.0,NE,NNW,9.0,15.0,44.0,25.0,1016.1,1011.5,0.0,,19.4,30.1,No
2008-09-09,Melbourne,10.3,14.6,0.2,3.0,0.3,S,30.0,SW,SSE,13.0,17.0,47.0,43.0,1028.2,1025.9,7.0,7.0,11.4,13.9,No
2014-02-08,Sydney,19.4,27.3,0.0,9.2,12.1,NE,44.0,SE,NE,2.0,26.0,59.0,53.0,1018.1,1016.3,0.0,0.0,24.3,25.9,No
2013-08-01,Ballarat,2.1,11.1,0.0,,,N,35.0,NNW,N,15.0,20.0,78.0,61.0,1022.5,1018.8,8.0,4.0,6.2,9.4,No
2014-11-07,Mildura,12.5,35.3,0.0,7.0,11.5,N,37.0,NNE,N,20.0,13.0,24.0,9.0,1017.1,1014.6,4.0,3.0,22.8,33.7,No
2015-04-17,Nhil,11.1,13.5,0.0,,,ESE,28.0,ESE,E,17.0,22.0,71.0,97.0,1021.9,1016.9,,,12.4,12.9,No
2010-07-03,Melbourne,8.3,14.0,3.8,1.2,1.0,W,31.0,W,SW,19.0,19.0,76.0,63.0,1030.3,1029.8,6.0,7.0,8.6,13.6,Yes
2016-03-06,Melbourne,,,,4.0,8.8,S,33.0,NE,S,7.0,22.0,,,,,,,,,
2012-07-10,Newcastle,,,,,,,,,,,,,,,,,,,,
2014-09-08,Nhil,8.6,22.4,0.0,,,N,59.0,NNE,N,19.0,22.0,63.0,36.0,1018.1,1010.4,,,13.5,20.5,No
2014-08-30,Nhil,4.5,22.6,0.0,,,NE,26.0,NE,NW,19.0,6.0,82.0,33.0,1025.2,1021.0,,,9.9,21.6,No
2011-05-16,PearceRAAF,15.6,24.2,0.2,,5.2,NE,33.0,NNE,SSW,13.0,6.0,55.0,50.0,1013.8,1010.5,4.0,8.0,18.5,22.6,No
2014-10-21,Penrith,13.1,18.1,2.4,,,NE,19.0,SW,NNW,7.0,4.0,80.0,63.0,,,,,15.3,17.0,Yes
2013-09-21,Nhil,4.1,19.9,0.2,,,W,59.0,NNE,WNW,9.0,19.0,79.0,53.0,1015.8,1013.3,,,11.7,17.2,No
2016-12-02,PearceRAAF,11.3,30.7,0.0,,12.8,E,56.0,NE,WSW,11.0,24.0,43.0,32.0,1012.3,1008.4,,,21.7,27.9,No
2010-02-18,PearceRAAF,14.2,39.5,0.0,,11.6,SW,39.0,E,WSW,7.0,28.0,47.0,31.0,1013.4,1011.3,,3.0,28.4,34.0,No
2011-12-07,Ballarat,7.3,26.1,0.0,,,,,NNE,NNE,28.0,9.0,59.0,31.0,1013.2,1010.1,3.0,,18.3,24.5,No
2009-07-07,Sydney,7.5,15.1,0.6,2.6,3.9,,,W,SSW,19.0,19.0,81.0,60.0,1025.0,1024.1,6.0,7.0,9.0,14.7,No
2011-07-05,Sydney,12.2,17.1,0.0,4.8,9.8,W,65.0,WNW,W,28.0,39.0,36.0,27.0,1008.8,1004.8,,,14.0,16.5,No
2012-06-04,Mildura,1.6,14.1,0.0,2.2,4.0,SSE,35.0,NNE,WSW,7.0,15.0,91.0,53.0,1011.8,1009.1,8.0,6.0,5.5,13.3,No
2016-06-13,Melbourne,3.8,13.4,0.0,1.0,9.2,NNW,48.0,NNW,N,20.0,22.0,71.0,54.0,1037.2,1032.7,6.0,2.0,8.7,13.2,No
2015-07-22,Brisbane,10.1,18.7,2.8,3.0,0.0,ESE,19.0,SW,ESE,2.0,4.0,86.0,92.0,1029.6,1025.4,8.0,8.0,13.3,17.7,Yes
2008-11-28,Brisbane,21.2,29.0,2.2,3.2,10.7,ENE,43.0,N,NNE,9.0,20.0,67.0,71.0,1011.4,1007.9,7.0,7.0,27.1,27.4,Yes
2016-07-29,Mildura,5.4,15.6,0.0,1.4,5.4,WNW,26.0,NNW,NW,7.0,13.0,87.0,56.0,1027.0,1023.5,8.0,2.0,7.6,15.4,No
2016-01-10,Sydney,18.5,27.1,0.0,8.0,12.2,ENE,41.0,W,ENE,9.0,26.0,67.0,53.0,1020.4,1017.5,3.0,1.0,22.9,26.2,No
2016-07-03,Mildura,6.8,16.1,0.0,1.7,,NNW,31.0,NNW,NNW,7.0,15.0,81.0,53.0,1028.2,1023.8,7.0,6.0,9.1,15.6,No
2015-04-16,Newcastle,16.5,31.2,0.2,,,,,NW,NE,19.0,9.0,71.0,40.0,,,1.0,5.0,22.0,30.5,No
2012-03-08,Penrith,14.6,23.0,43.8,,,SW,41.0,SW,SSE,15.0,7.0,90.0,82.0,,,,,17.0,20.9,Yes
2011-02-18,Penrith,21.0,27.9,0.2,,,SE,24.0,SSW,WNW,7.0,7.0,90.0,68.0,,,,,22.7,27.5,No
2015-07-18,PearceRAAF,11.6,20.4,2.8,,1.8,ENE,19.0,NE,WSW,7.0,4.0,93.0,73.0,1024.1,1021.8,8.0,8.0,13.5,19.5,Yes
2015-08-09,Mildura,7.7,17.7,0.0,1.4,7.7,N,37.0,N,N,13.0,22.0,67.0,35.0,1021.3,1016.5,6.0,4.0,10.9,16.8,No
2014-09-18,Brisbane,11.1,27.3,0.0,9.0,11.3,WSW,26.0,WSW,WNW,7.0,6.0,25.0,15.0,1019.5,1015.2,1.0,0.0,22.2,26.8,No
2010-09-26,Penrith,9.0,25.8,,,,ENE,30.0,,NNE,,15.0,52.0,29.0,,,,,18.2,25.6,
2011-10-31,Sydney,14.4,22.7,0.0,6.2,12.0,SSE,48.0,SW,SE,19.0,26.0,100.0,45.0,1020.8,1019.7,,,18.6,20.2,No
2014-05-09,Sydney,11.8,21.9,7.4,3.0,3.0,W,26.0,WNW,E,9.0,13.0,84.0,62.0,1026.3,1023.6,4.0,7.0,13.9,18.8,Yes
2016-03-14,Newcastle,20.8,30.2,0.0,,,,,NE,,9.0,,90.0,,,,6.0,,24.2,,No
2009-10-17,Portland,8.5,13.9,2.6,1.4,0.6,W,33.0,SSW,WSW,13.0,22.0,74.0,61.0,1027.2,1027.6,8.0,7.0,10.9,13.0,Yes
2010-10-06,Portland,4.6,18.5,0.0,0.6,7.8,WNW,69.0,N,W,11.0,39.0,90.0,55.0,1015.7,1012.3,1.0,5.0,11.9,17.3,No
2012-08-30,Newcastle,10.0,24.0,0.0,,,,,NW,NW,4.0,19.0,48.0,27.0,,,3.0,4.0,19.4,23.3,No
2016-02-03,Brisbane,24.4,34.1,0.2,9.2,7.1,N,30.0,SSW,NE,6.0,9.0,59.0,57.0,1004.3,1000.7,7.0,6.0,29.5,31.3,No
2009-10-12,Ballarat,9.4,17.2,0.4,,,NNW,63.0,NNE,W,35.0,31.0,65.0,78.0,1000.2,998.3,3.0,,13.1,11.8,No
2017-04-14,Melbourne,13.0,17.9,0.0,4.0,4.0,SSE,28.0,W,SSW,7.0,11.0,78.0,65.0,1024.9,1022.8,2.0,7.0,15.2,17.2,No
2011-09-18,Brisbane,13.9,32.3,0.0,5.8,10.6,NE,19.0,WSW,NE,4.0,7.0,47.0,25.0,1021.1,1017.2,0.0,0.0,21.7,30.2,No
2014-09-19,Melbourne,8.6,15.7,1.4,2.0,6.3,SSE,39.0,SW,SSE,24.0,26.0,64.0,61.0,1025.2,1023.7,5.0,7.0,12.1,14.5,Yes
2011-12-20,Ballarat,9.3,20.8,0.0,,,SE,41.0,SSE,SSE,19.0,20.0,80.0,58.0,1016.4,1016.1,8.0,8.0,13.8,19.2,No
2014-10-23,PearceRAAF,12.5,24.2,2.0,,10.4,WSW,39.0,WNW,WSW,13.0,24.0,83.0,56.0,1015.8,1015.8,6.0,6.0,18.9,22.5,Yes
2011-11-05,PearceRAAF,12.7,23.5,,,2.4,NNW,41.0,NNW,NW,24.0,28.0,59.0,62.0,1008.5,1007.5,,1.0,20.9,21.0,
2017-04-16,Mildura,11.3,26.4,0.0,4.0,9.8,W,31.0,SSW,SSW,11.0,13.0,41.0,28.0,1019.3,1017.5,0.0,,17.9,25.6,No
2009-02-13,PearceRAAF,21.6,27.0,0.0,,4.3,SE,50.0,ESE,E,26.0,26.0,61.0,52.0,1013.3,1011.8,8.0,6.0,22.5,25.1,No
2009-09-25,Portland,10.3,13.9,3.2,4.4,4.2,W,50.0,NW,WNW,22.0,26.0,80.0,70.0,999.9,997.7,7.0,6.0,11.7,12.6,Yes
2011-05-12,Mildura,9.1,18.5,0.2,1.0,4.3,SW,35.0,W,WSW,15.0,19.0,95.0,67.0,1018.2,1015.9,7.0,4.0,11.7,18.3,No
2012-03-08,Sydney,15.0,21.2,109.4,,2.3,NW,54.0,W,WSW,30.0,15.0,96.0,71.0,1005.4,1005.9,,,15.6,20.1,Yes
2009-10-14,Brisbane,16.6,31.4,10.2,8.6,9.2,W,59.0,WNW,W,24.0,28.0,20.0,14.0,1008.8,1004.4,1.0,0.0,27.2,30.6,Yes
2015-01-16,Nhil,10.1,26.2,0.0,,,WSW,65.0,W,W,19.0,31.0,71.0,37.0,1011.2,1008.1,,,15.4,24.8,No
2016-03-29,Nhil,7.2,20.7,0.0,,,S,50.0,S,S,20.0,22.0,79.0,40.0,1021.5,1019.6,,,11.7,18.8,No
2013-11-28,Penrith,13.5,36.2,0.0,,,NNE,22.0,ESE,NE,2.0,9.0,73.0,18.0,,,,,19.5,35.0,No
2014-12-16,Brisbane,17.5,30.0,0.0,7.8,11.5,NE,26.0,NNE,NE,7.0,11.0,54.0,58.0,1010.5,1005.7,6.0,3.0,26.2,27.9,No
2014-02-09,Newcastle,18.0,33.6,0.0,,,,,NE,NE,4.0,19.0,78.0,39.0,,,1.0,0.0,22.0,32.5,No
2011-05-24,Brisbane,14.1,22.6,11.4,0.8,9.7,W,31.0,W,W,9.0,9.0,63.0,42.0,1009.3,1005.4,1.0,3.0,18.9,22.1,Yes
2016-08-01,PearceRAAF,1.8,15.5,4.6,,9.6,ESE,30.0,ESE,S,6.0,7.0,83.0,53.0,1031.8,1028.9,,6.0,7.4,14.8,Yes
2014-12-09,Melbourne,15.5,21.7,0.0,4.6,9.1,SSE,33.0,S,S,11.0,19.0,64.0,49.0,1016.4,1015.0,7.0,3.0,16.6,20.8,No
2010-10-07,Portland,7.4,13.4,3.0,2.2,8.4,W,57.0,SW,W,19.0,37.0,61.0,57.0,1024.0,1024.2,6.0,5.0,9.2,13.0,Yes
2011-07-26,Ballarat,4.6,10.0,1.6,,,SW,30.0,SW,SSW,11.0,11.0,99.0,66.0,1024.0,1024.2,6.0,8.0,5.7,8.9,Yes
2011-07-08,Ballarat,1.8,8.4,0.4,,,WNW,43.0,W,WNW,20.0,26.0,85.0,85.0,1024.7,1022.2,8.0,8.0,5.6,7.9,No
2015-06-01,Nhil,1.2,12.0,1.6,,,SW,35.0,SSE,SSW,6.0,22.0,99.0,47.0,1026.8,1026.6,,,3.2,11.5,Yes
2011-09-21,PearceRAAF,9.5,19.2,0.8,,3.6,WSW,56.0,NNW,WNW,20.0,20.0,82.0,78.0,1013.4,1013.9,7.0,3.0,16.2,16.1,No
2016-11-18,Melbourne,15.3,18.9,0.0,10.0,0.7,SW,33.0,SSE,SSW,11.0,15.0,74.0,72.0,1016.8,1017.0,8.0,7.0,16.6,16.6,No
2013-10-25,PearceRAAF,11.5,25.1,0.0,,11.4,E,43.0,NNW,WSW,15.0,19.0,70.0,53.0,1015.0,1014.9,2.0,7.0,20.3,23.0,No
2013-01-15,Ballarat,6.8,28.7,0.0,,,SE,39.0,N,WSW,26.0,13.0,50.0,18.0,1016.7,1014.9,,,17.7,26.9,No
2014-04-16,Melbourne,10.0,22.3,0.0,2.8,6.4,SSE,30.0,N,NW,11.0,11.0,86.0,58.0,1021.2,1018.0,7.0,7.0,13.4,21.0,No
